FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,village,barrage_nom_officiel,barrage_type,barrage_utilisation,centroid_lon,centroid_lat,region_nom_bdd_norm,prefecture_nom_bdd_norm,canton_nom_bdd_norm,source,prefecture_nom_bdd_clean
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49a6,Plateaux,Anié,Anié 2,Glitto,Glitto,Barage de Glitto,Retenue d'eau,{irrigation},1.5195919579150157,7.598345342523074,plateaux,anie,glitto,retenues_eau,anie
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49a7,Plateaux,Est-Mono,Est-Mono 1,Elavagnon,Eko,Barrage,Retenue d'eau,{autre},1.4525416649759464,7.9685106544239215,plateaux,est mono,elavagnon,retenues_eau,est mono
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49a8,Plateaux,Est-Mono,Est-Mono 1,Elavagnon,Gbagbadjakou,Nsp,Barrage paysan,"{eau potable,irrigation,elevage}",1.4868612078843857,7.915951226921249,plateaux,est mono,elavagnon,retenues_eau,est mono
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49a9,Plateaux,Est-Mono,Est-Mono 1,Gbadjahè,Gbagbadjakou,Nsp,Retenue d'eau,{elevage},1.4714626198084906,7.916395972806536,plateaux,est mono,gbadjahe,retenues_eau,est mono
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49aa,Centrale,Blitta,Blitta 1,Blitta-Village,Yomaboua,Nsp,Retenue d'eau,{autre},0.9987984818821469,8.39396403052694,centrale,blitta,blitta village,retenues_eau,blitta
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49ab,Plateaux,Est-Mono,Est-Mono 2,Morétan,Agan,Nsp,Mare naturelle,{eau potable},1.4182218692061905,8.117141079304133,plateaux,est mono,moretan,retenues_eau,est mono
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49ac,Plateaux,Est-Mono,Est-Mono 2,Morétan,Moretan,Barrage de Moretan,Retenue d'eau,{irrigation},1.3586201829674247,8.105160228897743,plateaux,est mono,moretan,retenues_eau,est mono
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49ad,Plateaux,Est-Mono,Est-Mono 2,Morétan,Moretan,Barrage de Moretan,Retenue d'eau,{irrigation},1.3580134206105534,8.105065025421059,plateaux,est mono,moretan,retenues_eau,est mono
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49ae,Plateaux,Est-Mono,Est-Mono 2,Morétan,Moritan,N/a,Retenue d'eau,{autre},1.3419104306275913,8.100075684584333,plateaux,est mono,moretan,retenues_eau,est mono
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49af,Plateaux,Est-Mono,Est-Mono 2,Morétan,Afidegnigba,Nsp,Retenue d'eau,"{elevage,autre}",1.3658426824277519,8.091330377843835,plateaux,est mono,moretan,retenues_eau,est mono
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49b0,Plateaux,Est-Mono,Est-Mono 2,Morétan,Tchikita,Tchikita,Retenue d'eau,"{eau potable,irrigation,elevage,autre}",1.338904331360646,8.194405904393351,plateaux,est mono,moretan,retenues_eau,est mono
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49b1,Plateaux,Est-Mono,Est-Mono 2,Morétan,Ilekohan,N/a,Retenue d'eau,"{irrigation,elevage}",1.460900697686824,8.143156016190117,plateaux,est mono,moretan,retenues_eau,est mono
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49b2,Plateaux,Est-Mono,Est-Mono 2,Morétan,Issati,Nsp,Retenue d'eau,"{irrigation,elevage}",1.359578715557413,8.340320636602664,plateaux,est mono,moretan,retenues_eau,est mono
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49b3,Plateaux,Est-Mono,Est-Mono 2,Badin-Copé,Modokoute,Modokoute,Retenue d'eau,"{irrigation,elevage,autre}",1.5409241770859656,8.246171494315815,plateaux,est mono,badin cope,retenues_eau,est mono
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49b4,Plateaux,Est-Mono,Est-Mono 2,Kamina,Kamina,Awemo,Retenue d'eau,"{eau potable,irrigation}",1.5680346631439241,8.100977648442328,plateaux,est mono,kamina,retenues_eau,est mono
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49b5,Plateaux,Anié,Anié 1,Anié,Adjassiwewe,Nsp,Retenue d'eau,"{irrigation,autre}",1.137551132689018,7.727566590759989,plateaux,anie,anie,retenues_eau,anie
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49b6,Plateaux,Anié,Anié 2,Adogbénou,Adogbenou,Nsp,Retenue d'eau,{irrigation},1.6236363921693755,7.879349096787775,plateaux,anie,adogbenou,retenues_eau,anie
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49b7,Plateaux,Anié,Anié 2,Adogbénou,Okeloukoutou,N/a,Retenue d'eau,"{irrigation,elevage}",1.442203598530452,7.739285045086375,plateaux,anie,adogbenou,retenues_eau,anie
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49b8,Plateaux,Est-Mono,Est-Mono 1,Elavagnon,Landa,Ifad,Retenue d'eau,{elevage},1.2598949185591712,7.955629216535864,plateaux,est mono,elavagnon,retenues_eau,est mono
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49b9,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,Nyamassila,Néant,Retenue d'eau,"{irrigation,elevage,autre}",1.198913301740696,7.982994234285163,plateaux,est mono,nyamassila,retenues_eau,est mono
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49ba,Centrale,Sotouboua,Sotouboua 1,Tabindè,Landa,Retenue D'eau,Mare artificielle,"{irrigation,elevage}",1.0812605424560362,8.501344916832576,centrale,sotouboua,tabinde,retenues_eau,sotouboua
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49bb,Plateaux,Haho,Haho 1,Notsé,Atchokou,N/a,Mare naturelle,"{irrigation,elevage}",1.1329591055994581,6.926768712807167,plateaux,haho,notse,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49bc,Plateaux,Haho,Haho 1,Notsé,Notse,Retenue,Retenue d'eau,{irrigation},1.1894240538721597,6.953567271619439,plateaux,haho,notse,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49bd,Plateaux,Haho,Haho 1,Notsé,Notse,Barrage de Nawoulo,Barrage paysan,"{irrigation,autre}",1.1893898143420096,6.952776636519683,plateaux,haho,notse,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49be,Plateaux,Haho,Haho 1,Notsé,Notsè,Barrage Nawoulo,Retenue d'eau,{autre},1.1894546073629637,6.953758278017228,plateaux,haho,notse,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49bf,Plateaux,Haho,Haho 1,Hahomégbé,Balenou,Barage Balenou,Retenue d'eau,{elevage},1.0601890243574186,6.94061397389174,plateaux,haho,hahomegbe,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49c0,Plateaux,Haho,Haho 1,Hahomégbé,Fawoukpe,Barrage de Fawoukpe,Retenue d'eau,{autre},0.9947891626211002,6.962288649299211,plateaux,haho,hahomegbe,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49c1,Plateaux,Haho,Haho 1,Hahomégbé,Kpodi Kopé,Barrage de Kpodi,Retenue d'eau,"{irrigation,eau potable,elevage}",1.0520526884982646,6.924931697232262,plateaux,haho,hahomegbe,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49c2,Plateaux,Haho,Haho 1,Dalia,Amankpape,Nsp,Mare naturelle,"{irrigation,elevage}",1.1297491694437793,6.809924095880705,plateaux,haho,dalia,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49c3,Plateaux,Haho,Haho 1,Atchavé,Kpele,Nsp,Retenue d'eau,{autre},1.1918566917554705,6.860687320344528,plateaux,haho,atchave,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49c4,Plateaux,Haho,Haho 1,Atchavé,Logokpe,Venou,Retenue d'eau,"{elevage,autre}",1.1146231154237751,6.8679999205757944,plateaux,haho,atchave,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49c5,Plateaux,Haho,Haho 4,Wahala,Akana Cope,Afoclo,Retenue d'eau,{autre},1.1128515514828388,7.159032845497716,plateaux,haho,wahala,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49c6,Plateaux,Haho,Haho 4,Wahala,Wahala Ville,N/a,Retenue d'eau,{irrigation},1.1668227005168803,7.170848531798742,plateaux,haho,wahala,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49c7,Plateaux,Haho,Haho 4,Wahala,Kpota,Kpota,Retenue d'eau,{elevage},1.165890382121483,7.162171314793153,plateaux,haho,wahala,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49c8,Plateaux,Haho,Haho 4,Wahala,Bako,Nsp,Retenue d'eau,{irrigation},1.1635346164446605,7.139497488099308,plateaux,haho,wahala,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49c9,Plateaux,Haho,Haho 4,Wahala,Bako,Bako,Retenue d'eau,"{irrigation,elevage}",1.1630183395062257,7.132084288452118,plateaux,haho,wahala,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49ca,Plateaux,Haho,Haho 4,Wahala,Teteracondji,Barrage Teteracondji,Retenue d'eau,"{elevage,eau potable}",1.165380632586316,7.185549921797385,plateaux,haho,wahala,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49cb,Plateaux,Kloto,Kloto 1,Tové,Agou Nyogbo Sud,Agou Nyogbo Sud,Retenue d'eau,"{elevage,autre}",0.7110874524717434,6.873228646369472,plateaux,kloto,tove,retenues_eau,kloto
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49cc,Plateaux,Haho,Haho 2,Asrama,Kame,Barrage de Kame,Retenue d'eau,"{irrigation,elevage}",1.3936235546965587,7.035568641380144,plateaux,haho,asrama,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49cd,Plateaux,Haho,Haho 2,Asrama,Tetetou,Nsp,Mare naturelle,{autre},1.4998530943590092,7.008503200254284,plateaux,haho,asrama,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49ce,Plateaux,Haho,Haho 2,Asrama,Tetetou,Barrage de Tetetou,Mare naturelle,{irrigation},1.500784112137607,7.00881929997771,plateaux,haho,asrama,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49cf,Plateaux,Haho,Haho 2,Asrama,Boloume,Barrage de Boloume,Retenue d'eau,{autre},1.382821208152077,7.012538436866836,plateaux,haho,asrama,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49d0,Plateaux,Haho,Haho 3,Kpédomé,Avassikpe,Avassikpe,Retenue d'eau,"{irrigation,eau potable}",1.1991844997253376,7.085950768479303,plateaux,haho,kpedome,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49d1,Plateaux,Haho,Haho 3,Kpédomé,Akakegan,Akakegan,Retenue d'eau,"{eau potable,irrigation}",1.1842222349444818,7.053165234100135,plateaux,haho,kpedome,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49d2,Plateaux,Haho,Haho 4,Akpakpakpé,Amoudji-cope,Barrage Amoudji-cope,Barrage paysan,"{eau potable,autre,elevage}",1.0861854752685516,7.06194753370981,plateaux,haho,akpakpakpe,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49d3,Plateaux,Haho,Haho 3,Kpédomé,Koubikpe,Koubikpe,Retenue d'eau,"{eau potable,irrigation,elevage}",1.2070726043018127,7.031084092431417,plateaux,haho,kpedome,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49d4,Plateaux,Haho,Haho 3,Kpédomé,Gnignon,Gnignon,Retenue d'eau,"{eau potable,irrigation}",1.2283111301144491,7.034528189184194,plateaux,haho,kpedome,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49d5,Plateaux,Haho,Haho 4,Akpakpakpé,Hodikou,Barrage Hodikou,Barrage paysan,"{eau potable,irrigation,autre}",1.065021819586213,7.125305181716547,plateaux,haho,akpakpakpe,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49d6,Plateaux,Haho,Haho 4,Akpakpakpé,Atchavi-copé,Barrage Atchavi-copé,Barrage paysan,"{autre,irrigation,elevage}",1.0709963097551343,7.1153804779043055,plateaux,haho,akpakpakpe,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49d7,Plateaux,Haho,Haho 3,Kpédomé,Rodokpe,Satom,Bassins de retentions d eau,{eau potable},1.1572651687247502,7.04219594494808,plateaux,haho,kpedome,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49d8,Plateaux,Haho,Haho 3,Kpédomé,Agbatitoe,Agbatitoe,Retenue d'eau,"{elevage,irrigation}",1.1540439519812093,7.088906460872482,plateaux,haho,kpedome,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49d9,Plateaux,Kloto,Kloto 1,Tomé,Agripatodzi,Nsp,Retenue d'eau,"{eau potable,irrigation}",0.6299538095049777,6.805110267926555,plateaux,kloto,tome,retenues_eau,kloto
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49da,Plateaux,Kpélé,Kpélé 1,Kpélé-Akata,Akata-agame,N/a,Retenue d'eau,"{elevage,irrigation}",0.7145747159797795,7.034822130760306,plateaux,kpele,kpele akata,retenues_eau,kpele
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49db,Plateaux,Haho,Haho 1,Hahomégbé,Hahomegbe,Barrage Ozon,Retenue d'eau,"{irrigation,elevage,eau potable}",1.0040045326325628,6.935414243381546,plateaux,haho,hahomegbe,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49dc,Plateaux,Ogou,Ogou 3,Gléi,Koboko,N/a,Retenue d'eau,"{irrigation,elevage,autre}",1.1615279805566145,7.330838054726717,plateaux,ogou,glei,retenues_eau,ogou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49dd,Plateaux,Kpélé,Kpélé 1,Kpélé-Akata,Kpetassi,Retenue d'eau de Kpetassi,Retenue d'eau,"{elevage,irrigation}",0.729291231177203,7.03114806458407,plateaux,kpele,kpele akata,retenues_eau,kpele
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49de,Plateaux,Kloto,Kloto 1,Gbalabé,Djogagbe,Nsp,Retenue d'eau,{eau potable},0.5811865823216945,6.8814782166569,plateaux,kloto,gbalabe,retenues_eau,kloto
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49df,Plateaux,Kloto,Kloto 2,Lavié-Apédomé,Kopegan,N/a,Autre,{autre},0.6814813531598966,6.958722933453166,plateaux,kloto,lavie apedome,retenues_eau,kloto
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49e0,Plateaux,Kloto,Kloto 2,Lavié-Apédomé,Yokele,Nsp,Bache d eau,{irrigation},0.7332747367627942,6.966223638077578,plateaux,kloto,lavie apedome,retenues_eau,kloto
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49e1,Plateaux,Kloto,Kloto 2,Kpimé,Dzokoto,Barrage de Kpimé,Retenue d'eau,{autre},0.6443803234565975,7.010814194953205,plateaux,kloto,kpime,retenues_eau,kloto
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49e2,Plateaux,Ogou,Ogou 2,Akparé,Akpare,Retenue D'eau D'akpare,Retenue d'eau,{eau potable},1.3216313736290857,7.469512164793092,plateaux,ogou,akpare,retenues_eau,ogou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49e3,Centrale,Blitta,Blitta 1,Blitta,Sondou Kope,Mawi Sarl,Retenue d'eau,"{irrigation,elevage}",0.9677038134455241,8.320673391566991,centrale,blitta,blitta,retenues_eau,blitta
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49e4,Centrale,Blitta,Blitta 1,Blitta,Sondoukope,B2,Retenue d'eau,{autre},0.9672597610398106,8.320415196331805,centrale,blitta,blitta,retenues_eau,blitta
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49e5,Centrale,Blitta,Blitta 1,Blitta,Sondou Kope,Étang,Mare naturelle,"{irrigation,elevage}",0.9683004042702373,8.322459983702307,centrale,blitta,blitta,retenues_eau,blitta
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49e6,Kara,Bassar,Bassar 1,Bassar,Mondé Langondé,Barrage,Barrage paysan,{irrigation},0.7618221979384805,9.224468628727736,kara,bassar,bassar,retenues_eau,bassar
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49e7,Kara,Dankpen,Dankpen 1,Guérin-Kouka,Messanda,Barrage Kouka,Retenue d'eau,"{irrigation,elevage}",0.6126654266785264,9.688743102620212,kara,dankpen,guerin kouka,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49e8,Plateaux,Kpélé,Kpélé 1,Kpélé-Govié,Bodze-agbessikope,Nsp,Retenue d'eau,{irrigation},0.8932058470792771,7.108220163045626,plateaux,kpele,kpele govie,retenues_eau,kpele
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49e9,Plateaux,Kpélé,Kpélé 1,Kpélé-Dawlotou,Kati,Barrage Neglo Afrika,Retenue d'eau,{autre},0.8447188979733605,6.900215078447288,plateaux,kpele,kpele dawlotou,retenues_eau,kpele
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49ea,Plateaux,Haho,Haho 1,Hahomégbé,Kpeve,Barage de Kpeve,Retenue d'eau,"{eau potable,elevage,irrigation}",0.9836915164157299,6.95817522882834,plateaux,haho,hahomegbe,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49eb,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Djogbepime 2,Barrage Djidjonou,Retenue d'eau,{irrigation},0.7946441517853856,7.204534991354552,plateaux,kpele,kpele kame,retenues_eau,kpele
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49ec,Plateaux,Kpélé,Kpélé 2,Kpélé-Gbalédzé,Kpponvie,Akpato,Retenue d'eau,{eau potable},0.7406925708499336,7.19523116890709,plateaux,kpele,kpele gbaledze,retenues_eau,kpele
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49ed,Plateaux,Moyen-Mono,Moyen-Mono 2,Kpékplémé,Fafali,Nsp,Retenue d'eau,{eau potable},1.5661601287538436,7.2990848980325,plateaux,moyen mono,kpekpleme,retenues_eau,moyen mono
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49ee,Plateaux,Moyen-Mono,Moyen-Mono 2,Saligbé,Dikame,Nsp,Retenue d'eau,{eau potable},1.5927438312389242,7.251020189588771,plateaux,moyen mono,saligbe,retenues_eau,moyen mono
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49ef,Plateaux,Ogou,Ogou 2,Akparé,Okougnohou,Nsp,Retenue d'eau,{eau potable},1.2638888313106025,7.516739307428778,plateaux,ogou,akpare,retenues_eau,ogou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49f0,Centrale,Blitta,Blitta 1,Blitta,Sondoukope,N/a,Mare naturelle,"{elevage,irrigation}",0.9675965380873705,8.321221463125797,centrale,blitta,blitta,retenues_eau,blitta
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49f1,Centrale,Blitta,Blitta 1,Blitta,Sondoukope,Etang a (grand Barrage ),Retenue d'eau,{autre},0.966736099700174,8.321773216173204,centrale,blitta,blitta,retenues_eau,blitta
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49f2,Centrale,Blitta,Blitta 1,Yaloumbè,Defale Cope,Barrage de defale Cope,Retenue d'eau,"{irrigation,elevage}",1.1010367700642,8.281923568364173,centrale,blitta,yaloumbe,retenues_eau,blitta
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49f3,Centrale,Blitta,Blitta 1,Yaloumbè,Defale Cope,Barrage de defale Cope,Retenue d'eau,"{irrigation,elevage}",1.1011713334220377,8.282385664735568,centrale,blitta,yaloumbe,retenues_eau,blitta
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49f4,Centrale,Blitta,Blitta 2,Koffiti,Koffiti,Koffiti,Retenue d'eau,"{irrigation,autre}",1.1609411918445827,8.039098711332766,centrale,blitta,koffiti,retenues_eau,blitta
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49f5,Centrale,Blitta,Blitta 2,Langabou,Assoumakondji,Biguednam,Retenue d'eau,{irrigation},1.1353728506232788,8.165169650822262,centrale,blitta,langabou,retenues_eau,blitta
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49f6,Centrale,Mô,Mô 1,Boulohou,Tassi,Nsp,Retenue d'eau,"{elevage,irrigation}",0.6130060361348212,8.6345334679449,centrale,mo,boulohou,retenues_eau,mo
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49f7,Centrale,Sotouboua,Sotouboua 2,Aouda,Komsade,Retenue D'eau,Retenue d'eau,{irrigation},0.9456013434625654,8.730001994933453,centrale,sotouboua,aouda,retenues_eau,sotouboua
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49f8,Centrale,Sotouboua,Sotouboua 2,Adjengré,Adjengre,Barrage D'adjengre depot,Retenue d'eau,"{irrigation,elevage}",1.0129212791795215,8.647569259987842,centrale,sotouboua,adjengre,retenues_eau,sotouboua
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49f9,Centrale,Sotouboua,Sotouboua 2,Adjengré,Lidaouwe,Barrage 1 D'adjengre,Retenue d'eau,{autre},1.0130737540081376,8.666668787328463,centrale,sotouboua,adjengre,retenues_eau,sotouboua
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49fa,Centrale,Sotouboua,Sotouboua 2,Aouda,Komsade,Barrage de Komsade,Retenue d'eau,{irrigation},0.9445135722105246,8.73308190566761,centrale,sotouboua,aouda,retenues_eau,sotouboua
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49fb,Centrale,Mô,Mô 1,Boulohou,Agbamassomou,Nsp,Bache de stockage d eau,"{irrigation,elevage}",0.6130182104610051,8.634524756574464,centrale,mo,boulohou,retenues_eau,mo
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49fc,Centrale,Sotouboua,Sotouboua 1,Sotouboua,Nima,Barrage Ceco,Bassins de retentions d eau,{elevage},0.9617858952285832,8.563012311441472,centrale,sotouboua,sotouboua,retenues_eau,sotouboua
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49fd,Centrale,Sotouboua,Sotouboua 1,Sotouboua,Nima,Nsp,Barrage paysan,{irrigation},0.9634907063597007,8.564978523702061,centrale,sotouboua,sotouboua,retenues_eau,sotouboua
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49fe,Centrale,Sotouboua,Sotouboua 1,Sotouboua,Wekada,Nsp,Retenue d'eau,{elevage},0.9604031952314295,8.548179057554561,centrale,sotouboua,sotouboua,retenues_eau,sotouboua
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49ff,Kara,Doufelgou,Doufelgou 1,Siou,Djorergou,Timari-tata,Retenue d'eau,{irrigation},1.2219800560359648,9.823966256271534,kara,doufelgou,siou,retenues_eau,doufelgou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a00,Centrale,Sotouboua,Sotouboua 2,Tittigbe,Teterou,Retenue D'eau,Retenue d'eau,"{irrigation,elevage,autre}",1.1480928346117993,8.622565466469704,centrale,sotouboua,tittigbe,retenues_eau,sotouboua
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a01,Centrale,Sotouboua,Sotouboua 2,Tittigbe,Teterou,Retenue D'eau,Retenue d'eau,{elevage},1.1228236641645326,8.610579644613862,centrale,sotouboua,tittigbe,retenues_eau,sotouboua
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a02,Kara,Dankpen,Dankpen 1,Katchamba,Katchamba,Nsp,Retenue d'eau,"{elevage,autre}",0.5360012475574136,9.884673624467522,kara,dankpen,katchamba,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a03,Centrale,Sotouboua,Sotouboua 3,Kazaboua,Agombio,Retenue d'eau,Bassins de retentions d eau,{elevage},1.218105376455085,8.451791720065586,centrale,sotouboua,kazaboua,retenues_eau,sotouboua
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a04,Centrale,Sotouboua,Sotouboua 3,Bodjondè,Kpande-kpande,Nsp,Retenue d'eau,{elevage},0.9936409731468211,8.470730225444859,centrale,sotouboua,bodjonde,retenues_eau,sotouboua
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a05,Centrale,Sotouboua,Sotouboua 3,Tchébébé,Djoulamegou,Nsp,Bassins de retentions d eau,{irrigation},0.9919581311824716,8.447552873519426,centrale,sotouboua,tchebebe,retenues_eau,sotouboua
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a06,Centrale,Tchamba,Tchamba 1,Affem,Affem Kabye,Nsp,Retenue d'eau,{elevage},1.5079210695817609,9.132887775794552,centrale,tchamba,affem,retenues_eau,tchamba
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a07,Centrale,Tchamba,Tchamba 1,Affem,Kidjanda,Nsp,Retenue d'eau,{autre},1.5328745098780268,9.164751623019885,centrale,tchamba,affem,retenues_eau,tchamba
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a08,Centrale,Tchamba,Tchamba 1,Affem,Kapablou,Barrage Kapablou,Barrage paysan,{elevage},1.470812313003905,9.121877170808137,centrale,tchamba,affem,retenues_eau,tchamba
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a09,Centrale,Tchamba,Tchamba 1,Affem,Boussou,Affem Peulh,Retenue d'eau,{elevage},1.5410031746518744,9.130993940606858,centrale,tchamba,affem,retenues_eau,tchamba
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a0a,Centrale,Tchamba,Tchamba 1,Tchamba,Koutchoni,Nsp,Retenue d'eau,"{irrigation,elevage}",1.4593577369662336,8.97803236524344,centrale,tchamba,tchamba,retenues_eau,tchamba
